Incident_ID,Created_Date,Resolved_Date,closed_at,priority,category,Assigned_To,SLA_Status,Resolution_Time,Category,Priority
INC0014845,2016-04-04 11:58:00,2016-04-05 13:50:00,10/4/2016 13:59,3 - Moderate,Category 37,Group 50,Met,1.0,Category 37,3 - Moderate
INC0014846,2016-04-04 12:02:00,2016-04-12 16:07:00,17/4/2016 16:10,3 - Moderate,Category 42,Group 25,Breached,8.0,Category 42,3 - Moderate
INC0014848,2016-04-04 12:06:00,2016-04-04 12:41:00,9/4/2016 12:59,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0014849,2016-04-04 12:06:00,2016-04-06 09:16:00,11/4/2016 09:59,3 - Moderate,Category 20,?,Met,1.0,Category 20,3 - Moderate
INC0014851,2016-04-04 12:07:00,2016-04-04 12:24:00,9/4/2016 12:59,3 - Moderate,Category 46,Group 70,Met,0.0,Category 46,3 - Moderate
INC0014853,2016-04-04 12:09:00,2016-04-08 10:21:00,13/4/2016 10:59,3 - Moderate,Category 9,Group 24,Breached,3.0,Category 9,3 - Moderate
INC0014855,2016-04-04 12:10:00,2016-04-18 13:29:00,23/4/2016 14:07,3 - Moderate,Category 23,Group 70,Breached,14.0,Category 23,3 - Moderate
INC0014856,2016-04-04 12:11:00,2016-04-14 08:34:00,19/4/2016 09:07,3 - Moderate,Category 46,Group 10,Breached,9.0,Category 46,3 - Moderate
INC0014857,2016-04-04 12:15:00,2016-04-04 12:42:00,9/4/2016 12:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0014858,2016-04-04 12:16:00,2016-04-06 09:05:00,11/4/2016 09:59,3 - Moderate,Category 53,Group 31,Met,1.0,Category 53,3 - Moderate
INC0014859,2016-04-04 12:16:00,2016-04-07 11:10:00,11/4/2016 11:24,3 - Moderate,Category 40,Group 65,Met,2.0,Category 40,3 - Moderate
INC0014861,2016-04-04 12:20:00,2016-04-04 14:33:00,9/4/2016 14:59,3 - Moderate,Category 17,Group 69,Met,0.0,Category 17,3 - Moderate
INC0014862,2016-04-04 12:21:00,2016-04-04 14:22:00,9/4/2016 14:59,3 - Moderate,Category 23,?,Met,0.0,Category 23,3 - Moderate
INC0014863,2016-04-04 12:21:00,2016-04-04 12:42:00,9/4/2016 12:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0014864,2016-04-04 12:22:00,2016-05-16 11:35:00,21/5/2016 12:07,3 - Moderate,Category 42,Group 55,Breached,41.0,Category 42,3 - Moderate
INC0014865,2016-04-04 12:24:00,2016-04-04 12:36:00,9/4/2016 12:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0014866,2016-04-04 12:26:00,2016-04-05 16:50:00,10/4/2016 16:59,3 - Moderate,Category 46,Group 39,Met,1.0,Category 46,3 - Moderate
INC0014867,2016-04-04 12:28:00,2016-04-07 11:53:00,12/4/2016 11:59,3 - Moderate,Category 51,Group 64,Met,2.0,Category 51,3 - Moderate
INC0014868,2016-04-04 12:29:00,2016-04-13 14:50:00,18/4/2016 15:07,3 - Moderate,Category 53,?,Breached,9.0,Category 53,3 - Moderate
INC0014869,2016-04-04 12:31:00,2016-05-10 16:26:00,15/5/2016 17:07,3 - Moderate,Category 37,Group 50,Breached,36.0,Category 37,3 - Moderate
INC0014870,2016-04-04 12:31:00,2016-04-06 09:58:00,11/4/2016 09:59,3 - Moderate,Category 26,?,Met,1.0,Category 26,3 - Moderate
INC0014871,2016-04-04 12:32:00,2016-04-07 12:55:00,12/4/2016 12:59,3 - Moderate,Category 20,Group 70,Met,3.0,Category 20,3 - Moderate
INC0014874,2016-04-04 12:36:00,2016-04-04 12:38:00,9/4/2016 12:59,3 - Moderate,Category 46,Group 64,Met,0.0,Category 46,3 - Moderate
INC0014875,2016-04-04 12:38:00,2016-04-04 13:26:00,9/4/2016 13:59,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0014876,2016-04-04 12:38:00,,9/4/2016 12:59,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0014877,2016-04-04 12:38:00,2016-04-04 12:40:00,9/4/2016 12:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0014879,2016-04-04 12:40:00,2016-04-07 09:52:00,12/4/2016 09:59,3 - Moderate,Category 34,Group 24,Met,2.0,Category 34,3 - Moderate
INC0014880,2016-04-04 12:40:00,2016-04-04 12:42:00,9/4/2016 12:59,3 - Moderate,Category 46,Group 64,Met,0.0,Category 46,3 - Moderate
INC0014881,2016-04-04 12:42:00,2016-04-04 12:43:00,9/4/2016 12:59,3 - Moderate,Category 46,Group 64,Met,0.0,Category 46,3 - Moderate
INC0014882,2016-04-04 12:43:00,2016-04-05 16:57:00,10/4/2016 16:59,3 - Moderate,Category 20,?,Met,1.0,Category 20,3 - Moderate
INC0014883,2016-04-04 12:43:00,2016-04-06 09:39:00,11/4/2016 09:59,3 - Moderate,Category 23,Group 23,Met,1.0,Category 23,3 - Moderate
INC0014884,2016-04-04 12:43:00,2016-04-04 12:45:00,9/4/2016 12:59,3 - Moderate,Category 46,Group 64,Met,0.0,Category 46,3 - Moderate
INC0014885,2016-04-04 12:45:00,2016-04-06 10:27:00,11/4/2016 10:59,3 - Moderate,Category 26,?,Met,1.0,Category 26,3 - Moderate
INC0014886,2016-04-04 12:45:00,2016-04-04 12:46:00,9/4/2016 12:59,3 - Moderate,Category 46,Group 64,Met,0.0,Category 46,3 - Moderate
INC0014887,2016-04-04 12:46:00,2016-04-06 13:54:00,11/4/2016 13:59,3 - Moderate,Category 37,Group 49,Met,2.0,Category 37,3 - Moderate
INC0014888,2016-04-04 12:46:00,2016-04-04 12:48:00,9/4/2016 12:59,3 - Moderate,Category 46,Group 64,Met,0.0,Category 46,3 - Moderate
INC0014889,2016-04-04 12:47:00,2016-04-06 10:25:00,11/4/2016 10:59,3 - Moderate,Category 26,Group 70,Met,1.0,Category 26,3 - Moderate
INC0014890,2016-04-04 12:48:00,2016-04-05 16:28:00,10/4/2016 16:59,3 - Moderate,Category 53,Group 20,Met,1.0,Category 53,3 - Moderate
INC0014891,2016-04-04 12:49:00,2016-04-19 13:29:00,24/4/2016 14:07,3 - Moderate,Category 37,Group 49,Breached,15.0,Category 37,3 - Moderate
INC0014892,2016-04-04 12:52:00,2016-04-05 10:42:00,10/4/2016 10:59,3 - Moderate,Category 9,Group 24,Met,0.0,Category 9,3 - Moderate
INC0014893,2016-04-04 12:53:00,2016-04-07 11:35:00,12/4/2016 11:59,3 - Moderate,Category 24,Group 25,Met,2.0,Category 24,3 - Moderate
INC0014894,2016-04-04 12:57:00,2016-04-04 13:01:00,9/4/2016 13:59,3 - Moderate,Category 9,Group 25,Met,0.0,Category 9,3 - Moderate
INC0014895,2016-04-04 13:10:00,2016-04-04 14:08:00,9/4/2016 14:59,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0014899,2016-04-04 13:18:00,2016-04-04 15:09:00,9/4/2016 15:59,3 - Moderate,Category 37,Group 70,Met,0.0,Category 37,3 - Moderate
INC0014901,2016-04-04 13:18:00,2016-04-06 10:38:00,11/4/2016 10:59,3 - Moderate,Category 53,Group 70,Met,1.0,Category 53,3 - Moderate
INC0014902,2016-04-04 13:20:00,2016-04-05 12:22:00,10/4/2016 12:59,3 - Moderate,Category 61,Group 73,Met,0.0,Category 61,3 - Moderate
INC0014905,2016-04-04 13:25:00,2016-05-12 11:32:00,12/5/2016 11:37,3 - Moderate,Category 57,Group 65,Breached,37.0,Category 57,3 - Moderate
INC0014906,2016-04-04 13:28:00,2016-04-04 15:35:00,9/4/2016 15:59,3 - Moderate,Category 46,Group 31,Met,0.0,Category 46,3 - Moderate
INC0014907,2016-04-04 13:29:00,2016-04-04 15:06:00,9/4/2016 15:59,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0014909,2016-04-04 13:33:00,2016-04-04 13:40:00,9/4/2016 13:59,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0014910,2016-04-04 13:34:00,2016-04-12 16:28:00,17/4/2016 17:07,3 - Moderate,Category 24,Group 25,Breached,8.0,Category 24,3 - Moderate
INC0014911,2016-04-04 13:37:00,2016-04-11 14:07:00,16/4/2016 14:10,3 - Moderate,Category 24,Group 25,Breached,7.0,Category 24,3 - Moderate
INC0014912,2016-04-04 13:38:00,2016-04-04 17:52:00,9/4/2016 17:59,3 - Moderate,Category 53,Group 29,Met,0.0,Category 53,3 - Moderate
INC0014913,2016-04-04 13:38:00,2016-04-04 13:50:00,9/4/2016 13:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0014914,2016-04-04 13:39:00,2016-04-04 13:56:00,9/4/2016 13:59,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0014915,2016-04-04 13:41:00,2016-04-07 12:48:00,12/4/2016 12:59,3 - Moderate,Category 20,Group 70,Met,2.0,Category 20,3 - Moderate
INC0014916,2016-04-04 13:43:00,2016-04-11 20:03:00,16/4/2016 20:07,3 - Moderate,Category 9,Group 25,Breached,7.0,Category 9,3 - Moderate
INC0014917,2016-04-04 13:43:00,2016-04-18 13:35:00,23/4/2016 14:07,3 - Moderate,Category 26,?,Breached,13.0,Category 26,3 - Moderate
INC0014918,2016-04-04 13:43:00,2016-04-25 13:21:00,30/4/2016 14:07,3 - Moderate,Category 46,Group 10,Breached,20.0,Category 46,3 - Moderate
INC0014920,2016-04-04 13:49:00,2016-04-04 15:17:00,9/4/2016 15:59,3 - Moderate,Category 37,Group 48,Met,0.0,Category 37,3 - Moderate
INC0014922,2016-04-04 13:49:00,2016-04-19 10:48:00,24/4/2016 11:07,3 - Moderate,Category 53,Group 12,Breached,14.0,Category 53,3 - Moderate
INC0014923,2016-04-04 13:51:00,2016-04-04 14:10:00,9/4/2016 14:59,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0014924,2016-04-04 13:53:00,2016-04-04 14:40:00,9/4/2016 14:59,3 - Moderate,Category 57,Group 76,Met,0.0,Category 57,3 - Moderate
INC0014927,2016-04-04 13:55:00,2016-04-07 08:32:00,12/4/2016 08:59,3 - Moderate,Category 37,Group 44,Met,2.0,Category 37,3 - Moderate
INC0014930,2016-04-04 13:56:00,2016-04-06 15:58:00,11/4/2016 15:59,3 - Moderate,Category 35,Group 27,Met,2.0,Category 35,3 - Moderate
INC0014934,2016-04-04 13:57:00,2016-04-08 12:10:00,13/4/2016 12:59,3 - Moderate,Category 23,Group 59,Breached,3.0,Category 23,3 - Moderate
INC0014936,2016-04-04 13:58:00,2016-04-05 08:25:00,10/4/2016 08:59,3 - Moderate,Category 9,Group 27,Met,0.0,Category 9,3 - Moderate
INC0014937,2016-04-04 13:58:00,2016-04-04 14:06:00,9/4/2016 14:59,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0014939,2016-04-04 14:03:00,2016-04-06 11:00:00,11/4/2016 11:59,3 - Moderate,Category 53,?,Met,1.0,Category 53,3 - Moderate
INC0014940,2016-04-04 14:06:00,2016-04-05 17:07:00,10/4/2016 17:59,3 - Moderate,Category 32,Group 39,Met,1.0,Category 32,3 - Moderate
INC0014942,2016-04-04 14:11:00,2016-04-04 21:52:00,9/4/2016 21:59,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0014944,2016-04-04 14:14:00,2016-04-08 09:19:00,13/4/2016 09:59,3 - Moderate,Category 46,Group 37,Breached,3.0,Category 46,3 - Moderate
INC0014945,2016-04-04 14:14:00,2016-04-04 14:45:00,9/4/2016 14:59,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0014946,2016-04-04 14:16:00,2016-04-05 16:52:00,10/4/2016 16:59,3 - Moderate,Category 32,?,Met,1.0,Category 32,3 - Moderate
INC0014947,2016-04-04 14:20:00,2016-04-04 14:24:00,9/4/2016 14:59,3 - Moderate,Category 46,Group 70,Met,0.0,Category 46,3 - Moderate
INC0014948,2016-04-04 14:20:00,2016-04-07 10:42:00,12/4/2016 10:59,3 - Moderate,Category 26,?,Met,2.0,Category 26,3 - Moderate
INC0014949,2016-04-04 14:21:00,2016-04-07 11:56:00,12/4/2016 11:59,3 - Moderate,Category 53,?,Met,2.0,Category 53,3 - Moderate
INC0014950,2016-04-04 14:24:00,2016-04-04 15:04:00,9/4/2016 15:59,3 - Moderate,Category 37,Group 49,Met,0.0,Category 37,3 - Moderate
INC0014951,2016-04-04 14:24:00,2016-04-05 09:19:00,10/4/2016 09:59,3 - Moderate,Category 26,?,Met,0.0,Category 26,3 - Moderate
INC0014952,2016-04-04 14:24:00,2016-04-04 15:02:00,9/4/2016 15:59,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0014953,2016-04-04 14:25:00,2016-05-12 15:34:00,17/5/2016 16:07,3 - Moderate,Category 42,Group 39,Breached,38.0,Category 42,3 - Moderate
INC0014954,2016-04-04 14:25:00,2016-04-05 03:46:00,10/4/2016 03:59,3 - Moderate,Category 46,?,Met,0.0,Category 46,3 - Moderate
INC0014955,2016-04-04 14:26:00,2016-04-05 14:10:00,10/4/2016 14:59,3 - Moderate,Category 43,Group 43,Met,0.0,Category 43,3 - Moderate
INC0014956,2016-04-04 14:28:00,2016-04-05 10:59:00,10/4/2016 11:59,3 - Moderate,Category 26,?,Met,0.0,Category 26,3 - Moderate
INC0014957,2016-04-04 14:28:00,2016-04-05 04:25:00,10/4/2016 04:59,3 - Moderate,Category 32,?,Met,0.0,Category 32,3 - Moderate
INC0014958,2016-04-04 14:30:00,2016-04-19 19:33:00,24/4/2016 20:07,3 - Moderate,Category 53,Group 12,Breached,15.0,Category 53,3 - Moderate
INC0014959,2016-04-04 14:31:00,2016-04-04 14:38:00,9/4/2016 14:59,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0014960,2016-04-04 14:32:00,2016-04-04 14:45:00,9/4/2016 14:59,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0014961,2016-04-04 14:33:00,2016-04-05 10:51:00,10/4/2016 10:59,3 - Moderate,Category 26,Group 25,Met,0.0,Category 26,3 - Moderate
INC0014962,2016-04-04 14:35:00,2016-04-05 15:00:00,10/4/2016 15:59,3 - Moderate,Category 61,Group 73,Met,1.0,Category 61,3 - Moderate
INC0014963,2016-04-04 14:36:00,2016-04-04 15:10:00,9/4/2016 15:59,3 - Moderate,Category 53,?,Met,0.0,Category 53,3 - Moderate
INC0014964,2016-04-04 14:37:00,2016-04-06 09:08:00,11/4/2016 09:59,3 - Moderate,Category 53,Group 24,Met,1.0,Category 53,3 - Moderate
INC0014965,2016-04-04 14:39:00,2016-04-05 10:48:00,10/4/2016 10:59,3 - Moderate,Category 26,?,Met,0.0,Category 26,3 - Moderate
INC0014967,2016-04-04 14:39:00,2016-04-04 14:52:00,9/4/2016 14:59,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0014968,2016-04-04 14:42:00,2016-04-04 14:49:00,9/4/2016 14:59,3 - Moderate,Category 24,Group 23,Met,0.0,Category 24,3 - Moderate
INC0014969,2016-04-04 14:42:00,2016-04-15 10:37:00,20/4/2016 11:07,3 - Moderate,Category 46,Group 66,Breached,10.0,Category 46,3 - Moderate
INC0014970,2016-04-04 14:44:00,2016-04-04 16:27:00,9/4/2016 16:59,3 - Moderate,Category 26,Group 74,Met,0.0,Category 26,3 - Moderate
INC0014973,2016-04-04 14:45:00,2016-09-05 17:13:00,10/9/2016 18:00,3 - Moderate,Category 46,Group 3,Breached,154.0,Category 46,3 - Moderate
INC0014974,2016-04-04 14:46:00,2016-04-22 11:28:00,27/4/2016 12:07,3 - Moderate,Category 46,Group 57,Breached,17.0,Category 46,3 - Moderate
INC0014976,2016-04-04 14:48:00,2016-04-05 15:20:00,10/4/2016 15:59,3 - Moderate,Category 40,Group 56,Met,1.0,Category 40,3 - Moderate
INC0014980,2016-04-04 14:52:00,2016-04-04 14:55:00,9/4/2016 14:59,3 - Moderate,Category 23,?,Met,0.0,Category 23,3 - Moderate
INC0014981,2016-04-04 14:52:00,2016-04-04 17:06:00,9/4/2016 17:59,3 - Moderate,Category 32,Group 39,Met,0.0,Category 32,3 - Moderate
INC0014982,2016-04-04 14:53:00,2016-04-05 03:28:00,10/4/2016 03:59,3 - Moderate,Category 32,?,Met,0.0,Category 32,3 - Moderate
INC0014983,2016-04-04 14:57:00,2016-04-04 15:08:00,9/4/2016 15:59,3 - Moderate,Category 51,Group 25,Met,0.0,Category 51,3 - Moderate
INC0014984,2016-04-04 14:58:00,2016-04-07 11:00:00,12/4/2016 11:59,3 - Moderate,Category 46,?,Met,2.0,Category 46,3 - Moderate
INC0014985,2016-04-04 14:58:00,2016-04-07 11:07:00,12/4/2016 11:59,3 - Moderate,Category 26,?,Met,2.0,Category 26,3 - Moderate
INC0014986,2016-04-04 15:01:00,2016-04-04 15:56:00,9/4/2016 15:59,3 - Moderate,Category 37,Group 46,Met,0.0,Category 37,3 - Moderate
INC0014989,2016-04-04 15:02:00,2016-04-05 17:02:00,10/4/2016 17:59,3 - Moderate,Category 46,Group 39,Met,1.0,Category 46,3 - Moderate
INC0014991,2016-04-04 15:07:00,2016-04-04 15:11:00,9/4/2016 15:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0014992,2016-04-04 15:07:00,2016-04-04 15:13:00,9/4/2016 15:59,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0014993,2016-04-04 15:07:00,2016-04-05 17:47:00,10/4/2016 17:59,3 - Moderate,Category 44,Group 39,Met,1.0,Category 44,3 - Moderate
INC0014994,2016-04-04 15:09:00,2016-04-04 15:21:00,9/4/2016 15:59,3 - Moderate,Category 46,Group 55,Met,0.0,Category 46,3 - Moderate
INC0014995,2016-04-04 15:09:00,2016-04-12 12:16:00,17/4/2016 13:07,3 - Moderate,Category 26,?,Breached,7.0,Category 26,3 - Moderate
INC0014996,2016-04-04 15:11:00,2016-04-19 19:35:00,24/4/2016 20:07,3 - Moderate,Category 44,Group 12,Breached,15.0,Category 44,3 - Moderate
INC0014997,2016-04-04 15:13:00,2016-04-05 02:57:00,10/4/2016 02:59,3 - Moderate,Category 32,?,Met,0.0,Category 32,3 - Moderate
INC0014998,2016-04-04 15:13:00,2016-04-06 16:16:00,11/4/2016 16:59,3 - Moderate,Category 46,Group 6,Met,2.0,Category 46,3 - Moderate
INC0014999,2016-04-04 15:17:00,2016-04-05 17:17:00,10/4/2016 17:59,3 - Moderate,Category 44,Group 39,Met,1.0,Category 44,3 - Moderate
INC0015000,2016-04-04 15:17:00,2016-04-11 16:15:00,16/4/2016 17:07,3 - Moderate,Category 61,Group 74,Breached,7.0,Category 61,3 - Moderate
INC0015001,2016-04-04 15:19:00,2016-04-04 15:29:00,9/4/2016 15:59,3 - Moderate,Category 24,Group 23,Met,0.0,Category 24,3 - Moderate
INC0015002,2016-04-04 15:19:00,2016-04-05 09:27:00,10/4/2016 09:59,3 - Moderate,Category 40,Group 28,Met,0.0,Category 40,3 - Moderate
INC0015004,2016-04-04 15:24:00,2016-04-05 09:21:00,10/4/2016 09:59,3 - Moderate,Category 23,Group 20,Met,0.0,Category 23,3 - Moderate
INC0015005,2016-04-04 15:25:00,2016-04-14 15:20:00,19/4/2016 16:07,3 - Moderate,Category 46,Group 37,Breached,9.0,Category 46,3 - Moderate
INC0015006,2016-04-04 15:26:00,2016-04-04 16:33:00,9/4/2016 16:59,3 - Moderate,Category 24,Group 23,Met,0.0,Category 24,3 - Moderate
INC0015007,2016-04-04 15:27:00,2016-04-08 15:11:00,13/4/2016 15:59,3 - Moderate,Category 9,Group 24,Breached,3.0,Category 9,3 - Moderate
INC0015008,2016-04-04 15:27:00,2016-04-28 12:26:00,2/5/2016 10:26,3 - Moderate,Category 57,Group 65,Breached,23.0,Category 57,3 - Moderate
INC0015009,2016-04-04 15:28:00,2016-04-05 17:10:00,10/4/2016 17:59,3 - Moderate,Category 42,Group 39,Met,1.0,Category 42,3 - Moderate
INC0015011,2016-04-04 15:32:00,2016-04-20 10:49:00,25/4/2016 11:07,3 - Moderate,Category 42,Group 10,Breached,15.0,Category 42,3 - Moderate
INC0015012,2016-04-04 15:34:00,2016-04-08 10:44:00,13/4/2016 10:59,3 - Moderate,Category 13,Group 23,Met,3.0,Category 13,3 - Moderate
INC0015014,2016-04-04 15:36:00,2016-04-04 15:41:00,9/4/2016 15:59,3 - Moderate,Category 46,Group 70,Met,0.0,Category 46,3 - Moderate
INC0015015,2016-04-04 15:38:00,2016-05-17 15:32:00,22/5/2016 16:07,3 - Moderate,Category 46,Group 31,Breached,42.0,Category 46,3 - Moderate
INC0015016,2016-04-04 15:40:00,2016-04-04 15:44:00,9/4/2016 15:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0015018,2016-04-04 15:41:00,2016-04-04 15:50:00,9/4/2016 15:59,3 - Moderate,Category 37,Group 70,Met,0.0,Category 37,3 - Moderate
INC0015019,2016-04-04 15:43:00,2016-04-04 15:45:00,9/4/2016 15:59,3 - Moderate,Category 57,?,Met,0.0,Category 57,3 - Moderate
INC0015020,2016-04-04 15:48:00,2016-04-04 15:57:00,9/4/2016 15:59,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0015021,2016-04-04 15:49:00,2016-04-05 12:02:00,10/4/2016 12:59,3 - Moderate,Category 40,Group 20,Met,0.0,Category 40,3 - Moderate
INC0015022,2016-04-04 15:50:00,2016-04-06 08:50:00,11/4/2016 08:59,3 - Moderate,Category 53,?,Met,1.0,Category 53,3 - Moderate
INC0015023,2016-04-04 15:50:00,2016-04-07 11:57:00,12/4/2016 11:59,3 - Moderate,Category 20,Group 70,Met,2.0,Category 20,3 - Moderate
INC0015025,2016-04-04 15:52:00,2016-04-07 19:38:00,12/4/2016 19:59,3 - Moderate,Category 46,Group 33,Met,3.0,Category 46,3 - Moderate
INC0015026,2016-04-04 15:54:00,2016-04-27 14:35:00,2/5/2016 15:07,3 - Moderate,Category 46,Group 57,Breached,22.0,Category 46,3 - Moderate
INC0015027,2016-04-04 15:54:00,2016-04-07 16:01:00,12/4/2016 16:59,3 - Moderate,Category 24,Group 23,Met,3.0,Category 24,3 - Moderate
INC0015028,2016-04-04 15:56:00,2016-04-04 16:05:00,9/4/2016 16:59,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0015029,2016-04-04 15:57:00,2016-04-05 11:59:00,10/4/2016 12:59,3 - Moderate,Category 17,Group 20,Met,0.0,Category 17,3 - Moderate
INC0015031,2016-04-04 16:00:00,2016-04-04 16:16:00,9/4/2016 16:59,3 - Moderate,Category 37,?,Met,0.0,Category 37,3 - Moderate
INC0015032,2016-04-04 16:01:00,2016-04-05 13:22:00,10/4/2016 13:59,2 - High,Category 53,Group 24,Breached,0.0,Category 53,2 - High
INC0015035,2016-04-04 16:05:00,2016-04-04 16:30:00,9/4/2016 16:59,3 - Moderate,Category 46,Group 70,Met,0.0,Category 46,3 - Moderate
INC0015036,2016-04-04 16:05:00,2016-04-06 13:24:00,11/4/2016 13:59,3 - Moderate,Category 53,Group 20,Met,1.0,Category 53,3 - Moderate
INC0015037,2016-04-04 16:05:00,2016-04-12 11:13:00,17/4/2016 12:07,3 - Moderate,Category 26,Group 73,Breached,7.0,Category 26,3 - Moderate
INC0015040,2016-04-04 16:10:00,2016-04-05 16:28:00,10/4/2016 16:59,3 - Moderate,Category 26,Group 73,Met,1.0,Category 26,3 - Moderate
INC0015041,2016-04-04 16:11:00,2016-05-06 15:19:00,11/5/2016 16:07,3 - Moderate,Category 46,Group 10,Breached,31.0,Category 46,3 - Moderate
INC0015042,2016-04-04 16:15:00,2016-04-04 16:28:00,9/4/2016 16:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0015043,2016-04-04 16:16:00,2016-04-04 16:27:00,9/4/2016 16:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0015044,2016-04-04 16:18:00,2016-04-07 13:59:00,12/4/2016 14:59,3 - Moderate,Category 46,?,Met,2.0,Category 46,3 - Moderate
INC0015045,2016-04-04 16:21:00,2016-04-04 16:39:00,9/4/2016 16:59,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0015046,2016-04-04 16:21:00,2016-04-04 16:26:00,9/4/2016 16:59,3 - Moderate,Category 40,Group 70,Met,0.0,Category 40,3 - Moderate
INC0015047,2016-04-04 16:21:00,2016-04-13 10:05:00,18/4/2016 10:07,3 - Moderate,Category 37,?,Breached,8.0,Category 37,3 - Moderate
INC0015048,2016-04-04 16:23:00,2016-04-04 16:43:00,9/4/2016 16:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0015049,2016-04-04 16:25:00,2016-04-04 17:14:00,9/4/2016 17:59,3 - Moderate,Category 37,Group 23,Met,0.0,Category 37,3 - Moderate
INC0015050,2016-04-04 16:26:00,2016-04-04 17:50:00,9/4/2016 17:59,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0015051,2016-04-04 16:28:00,2016-04-05 11:51:00,10/4/2016 11:59,3 - Moderate,Category 26,?,Met,0.0,Category 26,3 - Moderate
INC0015052,2016-04-04 16:29:00,2016-04-05 15:42:00,10/4/2016 15:59,3 - Moderate,Category 53,Group 27,Met,0.0,Category 53,3 - Moderate
INC0015053,2016-04-04 16:30:00,2016-04-07 11:26:00,12/4/2016 11:59,3 - Moderate,Category 26,?,Met,2.0,Category 26,3 - Moderate
INC0015054,2016-04-04 16:32:00,2016-04-11 15:42:00,16/4/2016 16:07,3 - Moderate,Category 53,Group 76,Breached,6.0,Category 53,3 - Moderate
INC0015055,2016-04-04 16:32:00,2016-04-05 13:40:00,10/4/2016 13:59,3 - Moderate,Category 26,Group 23,Met,0.0,Category 26,3 - Moderate
INC0015057,2016-04-04 16:33:00,2016-04-05 03:52:00,10/4/2016 03:59,3 - Moderate,Category 32,?,Met,0.0,Category 32,3 - Moderate
INC0015058,2016-04-04 16:37:00,2016-04-05 04:04:00,10/4/2016 04:59,3 - Moderate,Category 32,?,Met,0.0,Category 32,3 - Moderate
